InstanceID,Season,Year,Month,HourofDay,Holiday,DayofWeek,WorkingDay,WeatherForecast,Temperature,FeltTemperature,Humidity,WindSpeed,DayofMonth,AverageRideDurationPreviousDay_Min,City_Detroit,WeekofYear,RidesBooked
74528,Summer,3.0,July,2.0,0.0,Friday,1.0,Clear,24.361000000000004,27.302000000000007,0.79,0.1343,22.0,25.401,1.0,29.0,42
74568,Winter,4.0,March,20.0,0.0,Wednesday,1.0,Clear,17.969,21.1208,0.35,0.1045,14.0,6.924,1.0,11.0,990
36094,Spring,3.0,May,17.0,0.0,Sunday,0.0,Clear,21.165,22.151,0.58,0.2537,22.0,24.839,1.0,20.0,918
37786,Winter,4.0,January,9.0,1.0,Monday,0.0,Clear,-2.805,4.120800000000001,0.58,0.1642,16.0,12.627,1.0,3.0,288
31151,Summer,3.0,September,8.0,0.0,Sunday,0.0,Clear,19.567000000000004,20.6074,0.78,0.1642,4.0,31.524,1.0,35.0,210
80258,Winter,3.0,December,19.0,0.0,Saturday,0.0,Clear,5.185,,0.52,0.0896,24.0,32.404,1.0,51.0,75
73849,Winter,3.0,January,8.0,0.0,Wednesday,1.0,Mist,2.788,8.7584,0.93,0.1045,19.0,5.546,1.0,3.0,591
64562,Winter,3.0,December,1.0,0.0,Friday,1.0,LightRain,9.18,13.909400000000002,0.87,0.194,23.0,21.236,1.0,51.0,36
71088,Winter,3.0,January,6.0,1.0,Monday,0.0,Mist,0.3909999999999992,6.1812000000000005,0.43,0.194,17.0,30.719,1.0,3.0,15
69755,Summer,4.0,September,15.0,0.0,Wednesday,1.0,Clear,17.969,21.1208,0.35,0.0,19.0,14.95,1.0,38.0,933
12613,Fall,4.0,December,20.0,0.0,Tuesday,1.0,Clear,5.984000000000001,10.302,0.53,0.2239,11.0,9.201,1.0,50.0,771
16729,Fall,4.0,October,13.0,0.0,Saturday,0.0,Clear,11.577,15.453000000000005,0.36,0.194,13.0,14.214,1.0,41.0,2010
50162,Fall,3.0,November,,0.0,Saturday,0.0,Mist,9.979,14.422800000000002,0.58,0.0,26.0,23.396,1.0,47.0,423
36139,Spring,4.0,May,18.0,0.0,Tuesday,1.0,Clear,25.16,25.2416,0.49,0.4925,29.0,29.599,1.0,22.0,2130
14982,Winter,3.0,January,2.0,0.0,Friday,1.0,Mist,1.1900000000000002,7.211400000000001,0.75,0.1642,28.0,26.282,1.0,4.0,6
91245,Summer,3.0,July,0.0,0.0,Thursday,1.0,Clear,21.165,22.151,0.51,0.1343,28.0,8.947,1.0,30.0,135
90190,Spring,4.0,April,4.0,0.0,Thursday,1.0,Clear,5.185,9.7886,0.61,0.2239,12.0,17.103,1.0,15.0,3
53820,Winter,4.0,January,18.0,0.0,Sunday,0.0,LightRain,11.577,15.453000000000005,0.59,0.2537,1.0,12.68,1.0,52.0,318
45978,Summer,4.0,September,19.0,0.0,Wednesday,1.0,Clear,18.768,21.1208,0.5,0.194,12.0,12.567,1.0,37.0,1905
68109,Summer,3.0,August,19.0,0.0,Monday,1.0,Clear,25.959,25.2416,0.43,0.1045,8.0,28.584,1.0,32.0,1248
20320,Winter,3.0,January,5.0,1.0,Monday,0.0,Mist,0.3909999999999992,6.698,0.43,0.1642,17.0,31.886,1.0,3.0,3
29836,Fall,3.0,November,18.0,0.0,Thursday,1.0,Clear,11.577,15.453000000000005,0.63,0.1343,3.0,28.098,1.0,44.0,1299
71219,Fall,3.0,December,8.0,0.0,Tuesday,1.0,Mist,11.577,15.453000000000005,0.94,0.194,6.0,34.637,1.0,49.0,1242
14171,Winter,3.0,March,4.0,0.0,Tuesday,1.0,Clear,,9.2718,0.64,0.0,8.0,8.244,1.0,10.0,6
42260,Spring,3.0,April,2.0,0.0,Saturday,0.0,LightRain,5.984000000000001,11.3322,1.0,0.1343,23.0,32.58,1.0,16.0,51
82063,Fall,4.0,December,14.0,0.0,Wednesday,1.0,Clear,12.376,15.9698,0.33,0.4925,5.0,19.713,1.0,49.0,654
39522,Fall,4.0,December,9.0,0.0,Tuesday,1.0,Clear,9.18,13.909400000000002,0.87,0.0896,18.0,9.575,1.0,51.0,978
27718,Spring,4.0,March,9.0,0.0,Thursday,1.0,Clear,12.376,15.9698,0.48,0.4179,29.0,32.805,1.0,13.0,963
68485,Summer,4.0,July,1.0,0.0,Thursday,1.0,Mist,19.567000000000004,21.1208,0.61,0.0,12.0,19.655,1.0,28.0,63
77363,Fall,3.0,September,1.0,0.0,Sunday,0.0,Mist,17.169999999999998,18.547,0.88,0.1045,25.0,8.938,1.0,38.0,372
37313,,4.0,November,4.0,0.0,Saturday,0.0,Clear,2.788,7.728200000000001,0.7,0.194,17.0,29.805,1.0,46.0,21
37466,Winter,4.0,March,8.0,0.0,Thursday,1.0,Clear,10.778,14.9396,0.77,0.1045,15.0,29.085,1.0,11.0,1869
37536,Spring,3.0,May,22.0,0.0,Friday,1.0,Mist,13.974,17.0,0.83,0.2239,13.0,28.436,1.0,19.0,396
36670,Summer,3.0,July,16.0,0.0,Thursday,,Clear,23.562,22.667800000000003,0.33,0.1343,14.0,14.95,1.0,28.0,822
87920,Winter,3.0,March,6.0,0.0,Friday,1.0,Clear,9.18,13.909400000000002,0.66,0.194,18.0,9.848,1.0,11.0,108
22206,Spring,3.0,June,14.0,0.0,Sunday,0.0,LightRain,22.763,23.1812,0.58,0.1045,19.0,10.805,1.0,24.0,951
66909,Winter,3.0,March,10.0,0.0,Friday,1.0,Clear,13.974,17.0,0.53,0.2836,18.0,22.977,1.0,11.0,351
55088,Fall,4.0,October,21.0,0.0,Thursday,1.0,Clear,9.979,14.422800000000002,0.62,0.1343,,31.635,1.0,41.0,780
42814,Spring,3.0,May,5.0,0.0,Monday,1.0,Mist,10.778,14.9396,0.77,0.1343,2.0,30.571,1.0,18.0,60
93885,Winter,3.0,January,3.0,0.0,Friday,1.0,LightRain,1.989,7.211400000000001,0.8,0.2985,21.0,24.261,1.0,3.0,3
36365,Winter,4.0,February,17.0,0.0,Saturday,0.0,LightRain,5.185,9.7886,0.7,0.194,4.0,25.462,1.0,5.0,201
46684,Summer,4.0,September,19.0,0.0,Monday,1.0,Mist,17.969,20.0906,0.73,0.1045,17.0,32.737,1.0,38.0,1458
43910,Summer,4.0,June,18.0,0.0,Thursday,1.0,Clear,27.557,26.7886,0.41,0.194,21.0,15.128,1.0,25.0,1920
81382,Summer,3.0,August,11.0,0.0,Saturday,0.0,Clear,21.963999999999995,22.667800000000003,0.58,0.0,20.0,5.101,1.0,33.0,1014
71946,Spring,3.0,April,8.0,0.0,Tuesday,1.0,LightRain,8.380999999999998,13.392600000000002,0.87,0.5821,5.0,8.323,1.0,14.0,471
74441,Summer,3.0,September,0.0,0.0,Sunday,0.0,Clear,17.969,19.0604,0.88,0.0,11.0,11.088,1.0,36.0,324
34018,Winter,4.0,January,23.0,0.0,Saturday,0.0,Clear,9.979,14.422800000000002,0.38,0.2239,7.0,33.216,1.0,1.0,357
62023,Spring,3.0,April,16.0,0.0,Thursday,1.0,Clear,17.969,20.0906,0.78,0.2537,28.0,34.189,1.0,17.0,810
75849,Spring,3.0,June,8.0,0.0,Saturday,0.0,Clear,22.763,23.1812,0.58,0.194,11.0,20.205,1.0,23.0,429
96718,Spring,3.0,June,9.0,0.0,Wednesday,1.0,Clear,23.562,24.2114,0.58,0.1642,8.0,12.131,1.0,23.0,606
73377,Fall,4.0,December,15.0,0.0,Sunday,0.0,LightRain,7.581999999999998,11.848999999999998,0.93,0.1642,9.0,19.16,1.0,49.0,675
53232,Winter,4.0,March,1.0,0.0,Thursday,1.0,LightRain,11.577,15.453000000000005,0.94,0.1045,1.0,14.701,1.0,9.0,36
80078,Winter,4.0,March,10.0,0.0,Saturday,0.0,Clear,3.5870000000000006,7.728200000000001,0.35,0.4179,10.0,29.869,1.0,10.0,669
77228,Summer,4.0,September,23.0,0.0,Wednesday,1.0,Clear,21.165,22.667800000000003,0.84,0.0896,,34.875,1.0,36.0,450
49544,Fall,,October,7.0,0.0,Friday,,Mist,13.974,17.0,0.88,0.1045,26.0,14.164,1.0,43.0,1263
84724,Spring,4.0,April,18.0,0.0,Thursday,1.0,Mist,14.773,17.5168,0.77,0.194,26.0,19.226,1.0,17.0,1992
59174,Summer,3.0,September,16.0,0.0,Thursday,1.0,LightRain,18.768,19.0604,0.94,0.2836,8.0,26.645,1.0,36.0,468
18536,,3.0,March,22.0,0.0,Tuesday,1.0,Clear,6.783,12.3624,0.49,0.0,29.0,12.646,1.0,13.0,165
69127,Fall,3.0,September,23.0,0.0,Monday,1.0,Clear,17.969,18.547,0.94,0.1343,26.0,21.492,1.0,39.0,225
95524,Spring,4.0,May,9.0,0.0,Saturday,0.0,Clear,17.969,20.0906,0.78,0.1045,5.0,30.739,1.0,18.0,852
99232,Fall,4.0,October,21.0,0.0,Thursday,1.0,Mist,14.773,17.5168,0.77,0.194,18.0,19.362,1.0,42.0,849
13427,Spring,4.0,April,16.0,0.0,Friday,1.0,Clear,13.974,17.0,0.29,0.2537,27.0,17.655,1.0,17.0,1320
97456,Fall,4.0,December,18.0,0.0,Thursday,1.0,Clear,5.984000000000001,11.3322,0.42,,13.0,8.335,1.0,50.0,1398
74878,Spring,3.0,June,21.0,0.0,Wednesday,1.0,Clear,18.768,21.1208,0.47,0.2239,15.0,14.667,1.0,24.0,771
64147,Summer,4.0,September,10.0,0.0,Sunday,0.0,Clear,18.768,21.1208,0.57,0.2985,9.0,6.546,1.0,36.0,1485
52987,Spring,3.0,May,13.0,0.0,Sunday,0.0,Clear,21.963999999999995,23.1812,0.7,0.2836,29.0,18.604,1.0,21.0,1254
16121,Fall,3.0,December,6.0,0.0,Tuesday,1.0,Mist,7.581999999999998,12.879200000000004,0.57,0.0,20.0,16.365,1.0,51.0,216
74540,Summer,3.0,July,10.0,0.0,Sunday,0.0,Clear,22.763,23.698,0.66,0.1642,3.0,25.226,1.0,26.0,792
29266,Winter,4.0,January,19.0,0.0,Tuesday,1.0,Clear,10.778,14.9396,0.51,0.0896,24.0,10.507,1.0,4.0,993
18585,Winter,4.0,February,6.0,0.0,Friday,1.0,Mist,9.18,13.909400000000002,0.87,0.1642,24.0,33.621,1.0,8.0,246
70279,Winter,3.0,March,13.0,0.0,Sunday,0.0,Mist,11.577,15.453000000000005,0.94,0.3582,6.0,24.317,1.0,9.0,315
10110,Winter,4.0,January,9.0,0.0,Thursday,1.0,Clear,5.984000000000001,11.3322,0.81,0.1045,12.0,26.337,1.0,2.0,690
10889,Summer,3.0,June,7.0,0.0,Wednesday,1.0,Clear,21.165,22.667800000000003,0.79,0.0,22.0,22.842,1.0,25.0,933
84832,Spring,3.0,May,16.0,0.0,Thursday,1.0,Clear,16.371,18.547,0.64,0.194,19.0,7.579,1.0,20.0,906
99670,Winter,3.0,,8.0,0.0,Sunday,0.0,Clear,9.18,13.909400000000002,0.5,0.2985,13.0,21.336,1.0,10.0,102
84025,Fall,4.0,November,2.0,0.0,Sunday,0.0,Clear,4.386000000000002,9.7886,0.81,0.1045,18.0,24.654,1.0,46.0,219
22991,,3.0,December,7.0,0.0,Tuesday,1.0,Mist,5.185,9.7886,0.65,0.2836,27.0,22.549,1.0,52.0,240
24636,Summer,4.0,June,15.0,0.0,Wednesday,1.0,Clear,25.16,23.698,0.26,0.4627,27.0,32.527,1.0,26.0,747
97642,Fall,3.0,October,0.0,0.0,Thursday,1.0,Clear,11.577,15.453000000000005,0.94,0.0,27.0,32.903,1.0,43.0,78
26498,Spring,3.0,April,9.0,0.0,Saturday,0.0,Clear,10.778,14.9396,0.51,0.3582,30.0,31.004,1.0,17.0,468
37318,Spring,4.0,April,4.0,0.0,Monday,1.0,Clear,8.380999999999998,13.392600000000002,0.62,0.2537,30.0,11.537,1.0,18.0,6
23659,Spring,3.0,April,19.0,0.0,Saturday,0.0,Clear,7.581999999999998,11.3322,0.53,0.3582,2.0,21.158,1.0,13.0,444
27392,Winter,4.0,February,11.0,0.0,Sunday,0.0,Mist,3.5870000000000006,7.728200000000001,0.56,0.3284,19.0,8.885,1.0,7.0,678
40160,Fall,4.0,October,21.0,0.0,Tuesday,1.0,Clear,15.572000000000005,18.0302,0.68,0.0,23.0,11.367,1.0,43.0,885
33847,Winter,3.0,March,20.0,0.0,Sunday,0.0,Clear,5.984000000000001,10.302,0.57,0.2985,13.0,9.601,1.0,10.0,231
52613,Fall,3.0,November,16.0,0.0,Monday,1.0,Clear,13.974,17.0,0.45,0.0,7.0,21.893,1.0,45.0,885
30701,Fall,3.0,December,22.0,0.0,Saturday,0.0,Mist,5.984000000000001,11.3322,0.61,0.0896,3.0,15.282,1.0,48.0,342
26904,Winter,3.0,March,21.0,0.0,Thursday,1.0,Clear,0.3909999999999992,7.211400000000001,0.4,0.1045,3.0,8.521,1.0,9.0,153
25822,Winter,3.0,January,0.0,0.0,Monday,1.0,Mist,2.788,7.728200000000001,0.65,0.2239,31.0,21.939,1.0,5.0,21
52716,Spring,4.0,June,1.0,0.0,Tuesday,1.0,Mist,20.366,21.6376,0.65,0.1642,12.0,32.644,1.0,24.0,48
70283,Fall,3.0,October,17.0,0.0,Wednesday,1.0,Clear,18.768,21.1208,0.47,0.2537,5.0,24.365,1.0,40.0,1773
86603,Summer,3.0,June,15.0,0.0,Friday,1.0,Clear,25.959,24.7282,0.34,0.3881,24.0,29.936,1.0,25.0,648
84919,Spring,4.0,June,15.0,0.0,Sunday,0.0,Clear,,24.7282,0.3,0.2239,10.0,18.137,1.0,23.0,1425
10810,Fall,3.0,October,6.0,0.0,Thursday,1.0,LightRain,13.175,16.483200000000004,0.82,0.0,27.0,8.62,1.0,43.0,138
34735,Winter,4.0,February,17.0,,Friday,1.0,Clear,9.979,14.422800000000002,0.32,0.3284,17.0,14.482,1.0,7.0,1395
95968,Summer,3.0,July,18.0,0.0,Thursday,1.0,Clear,21.963999999999995,22.151,0.42,0.194,14.0,32.637,1.0,28.0,1734
58620,Fall,4.0,November,1.0,0.0,Thursday,,Clear,1.989,8.7584,0.64,0.0896,29.0,21.663,1.0,48.0,48
71238,Spring,4.0,June,10.0,0.0,Monday,1.0,Clear,21.963999999999995,23.1812,0.62,0.1642,11.0,34.066,1.0,24.0,441
27306,Spring,3.0,May,8.0,0.0,Friday,1.0,Clear,9.979,14.422800000000002,0.77,0.2537,6.0,28.106,1.0,18.0,1350
87986,Fall,3.0,December,9.0,0.0,Friday,1.0,Clear,3.5870000000000006,9.7886,0.81,0.0896,9.0,6.606,1.0,49.0,792
67841,Winter,4.0,February,6.0,0.0,Friday,1.0,Clear,2.788,8.241600000000002,0.65,0.1642,3.0,6.51,1.0,5.0,264
29510,Spring,3.0,March,0.0,0.0,Monday,1.0,Clear,1.989,7.728200000000001,0.55,0.194,28.0,11.514,1.0,13.0,36
91467,Spring,3.0,April,8.0,0.0,Sunday,0.0,Clear,8.380999999999998,13.392600000000002,0.46,0.3881,17.0,17.534,1.0,15.0,129
59277,Fall,4.0,October,22.0,,Saturday,0.0,Clear,10.778,14.9396,0.62,0.1343,6.0,24.985,1.0,40.0,555
84108,Winter,3.0,March,18.0,0.0,Wednesday,1.0,Clear,11.577,15.453000000000005,0.23,0.4925,2.0,26.236,1.0,9.0,603
28579,Summer,4.0,September,23.0,0.0,Thursday,1.0,Clear,14.773,17.5168,0.68,0.1045,20.0,20.658,1.0,38.0,462
55057,Fall,3.0,September,3.0,0.0,Friday,1.0,Clear,13.974,17.0,0.83,0.1045,30.0,26.794,1.0,39.0,9
76985,Fall,4.0,November,0.0,0.0,Friday,1.0,Clear,3.5870000000000006,8.7584,0.7,0.1642,30.0,16.481,1.0,48.0,156
60722,Spring,3.0,April,18.0,0.0,Friday,1.0,LightRain,5.984000000000001,10.302,0.93,0.2537,8.0,14.57,1.0,14.0,186
30812,Spring,4.0,June,20.0,0.0,Sunday,0.0,Clear,23.562,23.1812,0.48,0.1642,10.0,15.833,1.0,23.0,1089
71926,Fall,4.0,November,11.0,0.0,Thursday,1.0,Clear,7.581999999999998,11.848999999999998,0.37,0.2239,29.0,5.595,1.0,48.0,489
27490,Summer,4.0,August,5.0,0.0,Wednesday,1.0,Clear,17.169999999999998,19.5772,0.78,0.0,22.0,24.363,1.0,34.0,120
54861,Winter,4.0,December,21.0,0.0,Saturday,0.0,Mist,4.386000000000002,8.241600000000002,0.56,0.4925,29.0,34.779,1.0,52.0,180
57213,Summer,4.0,September,6.0,0.0,Sunday,0.0,Mist,19.567000000000004,20.0906,0.89,0.0,2.0,7.672,1.0,35.0,45
68160,Winter,3.0,February,0.0,0.0,Monday,1.0,Clear,2.788,9.7886,0.65,0.0,7.0,10.676,1.0,6.0,45
47469,Spring,3.0,May,18.0,0.0,Thursday,1.0,Clear,25.16,24.7282,0.46,0.3284,26.0,34.335,1.0,21.0,1434
72622,Summer,4.0,September,2.0,0.0,Monday,1.0,Clear,13.974,17.0,0.72,0.0,17.0,19.097,1.0,38.0,39
44560,Winter,4.0,March,0.0,0.0,Friday,1.0,Mist,16.371,18.547,0.49,0.4627,9.0,15.654,1.0,10.0,162
31655,Fall,3.0,October,17.0,0.0,Wednesday,1.0,Mist,13.974,17.0,0.77,0.1045,26.0,21.115,1.0,43.0,1362
61142,Summer,3.0,July,21.0,0.0,Wednesday,1.0,Clear,25.16,27.302000000000007,0.66,0.1642,20.0,14.782,1.0,29.0,726
76344,Fall,3.0,November,10.0,0.0,Sunday,0.0,Clear,7.581999999999998,12.3624,0.66,0.0896,6.0,33.121,1.0,44.0,786
29443,Summer,3.0,July,4.0,0.0,Saturday,0.0,Clear,18.768,19.5772,0.83,0.2239,9.0,12.733,1.0,27.0,18
78140,Spring,4.0,May,7.0,0.0,Tuesday,1.0,LightRain,15.572000000000005,18.0302,0.88,0.1045,22.0,13.952,1.0,21.0,972
10839,Summer,4.0,June,23.0,0.0,Saturday,0.0,Clear,24.361000000000004,,0.62,0.0896,30.0,16.999,1.0,26.0,456
63717,Fall,3.0,November,8.0,0.0,Wednesday,1.0,Mist,12.376,15.9698,0.94,0.1045,23.0,22.327,1.0,47.0,969
16938,Spring,4.0,May,4.0,0.0,Thursday,1.0,Mist,17.169999999999998,18.547,0.88,0.1642,24.0,10.968,1.0,21.0,15
26862,Winter,3.0,March,17.0,0.0,Sunday,0.0,Clear,9.18,13.909400000000002,0.35,0.2836,20.0,25.24,1.0,11.0,678
61695,Fall,4.0,November,7.0,0.0,Saturday,0.0,Clear,2.788,7.728200000000001,0.7,0.194,17.0,8.649,1.0,46.0,234
62724,Summer,3.0,August,15.0,0.0,Monday,1.0,Clear,29.155,26.7886,0.27,0.0,1.0,23.262,1.0,31.0,387
88932,Spring,4.0,May,10.0,0.0,Wednesday,1.0,Mist,16.371,18.547,0.83,0.1045,2.0,26.88,1.0,18.0,525
82065,Spring,3.0,March,12.0,0.0,Thursday,1.0,LightRain,4.386000000000002,9.2718,0.93,0.194,31.0,6.849,1.0,13.0,270
63882,Fall,3.0,November,6.0,0.0,Tuesday,1.0,Mist,15.572000000000005,18.0302,0.64,0.0896,15.0,21.063,1.0,46.0,324
96811,,4.0,September,0.0,1.0,Monday,0.0,Mist,19.567000000000004,20.0906,0.94,0.0,3.0,22.428,1.0,36.0,312
23777,Summer,3.0,July,9.0,0.0,Sunday,0.0,Clear,25.16,25.2416,0.49,0.0,31.0,28.573,1.0,30.0,549
24029,Winter,4.0,January,1.0,0.0,Tuesday,1.0,Mist,5.984000000000001,10.302,0.93,0.2537,24.0,20.872,1.0,4.0,27
50981,Fall,3.0,December,4.0,0.0,Tuesday,1.0,Clear,1.1900000000000002,8.7584,0.8,0.0,13.0,7.527,1.0,,12
41238,Winter,3.0,January,21.0,0.0,Wednesday,1.0,Clear,5.984000000000001,9.7886,0.49,0.4179,19.0,12.602,1.0,3.0,177
36812,Spring,3.0,April,8.0,0.0,Friday,1.0,Mist,6.783,10.8188,0.53,0.2537,22.0,5.591,1.0,16.0,1038
42966,Spring,3.0,April,18.0,0.0,Tuesday,1.0,Mist,14.773,17.5168,0.64,0.1343,19.0,25.946,1.0,16.0,1263
39133,Spring,3.0,May,10.0,0.0,Friday,1.0,Mist,13.974,17.0,0.83,0.1343,13.0,10.383,1.0,19.0,390
32177,Summer,4.0,August,19.0,0.0,Thursday,1.0,Clear,23.562,23.1812,0.4,0.1045,16.0,34.582,1.0,33.0,2031
54935,Spring,4.0,June,9.0,0.0,Wednesday,1.0,Mist,18.768,20.6074,0.69,0.5821,13.0,9.637,1.0,24.0,1056
44514,Fall,3.0,November,16.0,0.0,Sunday,0.0,Clear,15.572000000000005,18.0302,0.52,0.2537,27.0,34.968,1.0,47.0,969
50884,Fall,4.0,October,22.0,0.0,Monday,1.0,LightRain,14.773,17.5168,0.77,0.0896,1.0,10.435,1.0,40.0,621
19183,,4.0,April,14.0,0.0,Monday,1.0,LightRain,7.581999999999998,10.8188,0.62,0.4478,23.0,13.167,1.0,17.0,342
84793,Winter,3.0,December,8.0,0.0,Thursday,1.0,Mist,1.1900000000000002,8.7584,0.64,0.0,29.0,30.639,1.0,52.0,630
16116,Winter,3.0,February,16.0,0.0,Monday,1.0,LightRain,9.979,14.422800000000002,1.0,0.1343,28.0,25.448,1.0,9.0,126
33984,Summer,3.0,August,14.0,0.0,Tuesday,1.0,Clear,22.763,22.151,0.33,0.1642,30.0,26.666,1.0,35.0,627
36902,Fall,4.0,November,15.0,0.0,Monday,1.0,Clear,10.778,14.9396,0.54,0.194,19.0,30.072,1.0,47.0,771
23056,Winter,4.0,January,9.0,0.0,Monday,1.0,Clear,1.1900000000000002,6.698,0.47,0.2239,30.0,32.845,1.0,5.0,594
76786,Winter,3.0,February,4.0,0.0,Monday,1.0,Clear,5.984000000000001,10.302,0.53,0.2836,14.0,10.969,1.0,7.0,6
98196,Spring,3.0,March,19.0,0.0,Friday,1.0,Mist,5.185,9.7886,0.36,0.2836,25.0,12.025,1.0,12.0,405
54205,Summer,3.0,August,9.0,0.0,Wednesday,1.0,Mist,22.763,23.1812,0.55,0.194,3.0,24.962,1.0,31.0,585
81180,Spring,4.0,May,16.0,0.0,Monday,1.0,LightRain,17.969,20.6074,0.69,0.2836,14.0,13.181,1.0,20.0,333
61151,Fall,4.0,November,1.0,0.0,Friday,1.0,Clear,4.386000000000002,10.302,0.81,0.0896,23.0,29.675,1.0,47.0,39
55203,Fall,4.0,October,0.0,0.0,Thursday,1.0,LightRain,18.768,19.5772,0.89,0.0,4.0,5.849,1.0,40.0,228
55239,Summer,3.0,June,2.0,0.0,Monday,1.0,LightRain,17.969,20.0906,0.78,0.1343,27.0,27.202,1.0,26.0,18
54392,Summer,4.0,July,4.0,0.0,Monday,1.0,Mist,21.963999999999995,22.667800000000003,0.54,0.2985,2.0,9.764,1.0,27.0,36
11201,Summer,4.0,July,12.0,0.0,Saturday,0.0,Clear,31.552,29.3624,0.31,0.3582,7.0,17.339,1.0,27.0,1026
74178,Summer,4.0,September,18.0,0.0,Friday,1.0,Clear,21.963999999999995,22.151,0.45,0.2239,14.0,29.548,1.0,37.0,2424
38586,Summer,3.0,July,20.0,1.0,Monday,0.0,Mist,23.562,23.698,0.55,0.1045,4.0,22.962,1.0,27.0,1158
32580,Winter,4.0,January,2.0,0.0,Thursday,1.0,Clear,-1.2069999999999992,5.151000000000001,0.5,0.1343,19.0,30.877,1.0,3.0,9
82228,Summer,4.0,August,5.0,0.0,Saturday,0.0,Clear,17.969,19.0604,0.88,0.1045,,21.302,1.0,32.0,33
10925,Winter,3.0,January,20.0,0.0,Saturday,0.0,Clear,-4.403,2.5772000000000004,0.45,0.1642,22.0,12.466,1.0,3.0,135
36687,Fall,4.0,October,18.0,0.0,Friday,1.0,Mist,15.572000000000005,18.0302,0.78,0.1343,26.0,14.757,1.0,43.0,1995
77543,Spring,4.0,March,10.0,0.0,Friday,1.0,Mist,7.581999999999998,12.3624,0.57,0.1045,30.0,29.244,1.0,13.0,561
74634,Winter,4.0,December,1.0,0.0,Saturday,0.0,Clear,3.5870000000000006,7.211400000000001,0.44,0.4478,22.0,14.049,1.0,51.0,105
43389,Winter,4.0,January,4.0,0.0,Tuesday,1.0,LightRain,5.984000000000001,10.302,0.66,0.3284,17.0,10.796,1.0,3.0,6
45156,Fall,3.0,October,6.0,0.0,Saturday,0.0,Clear,9.18,13.909400000000002,0.71,0.0,15.0,29.482,1.0,41.0,60
75853,Spring,4.0,April,18.0,0.0,Monday,1.0,LightRain,5.984000000000001,11.3322,0.81,0.1343,23.0,30.887,1.0,17.0,1137
76445,Summer,4.0,August,10.0,0.0,Sunday,0.0,Clear,21.165,22.151,0.51,0.1642,12.0,13.446,1.0,32.0,984
85978,Winter,4.0,March,21.0,0.0,Saturday,0.0,Clear,5.185,9.7886,0.39,0.2239,10.0,20.276,1.0,10.0,330
46486,Winter,4.0,March,17.0,0.0,Wednesday,1.0,Clear,21.165,21.6376,0.28,0.0896,14.0,6.124,1.0,11.0,2346
55506,Summer,4.0,July,21.0,0.0,Wednesday,1.0,Clear,21.963999999999995,22.151,0.45,0.1343,25.0,16.54,1.0,30.0,1191
31477,Spring,3.0,March,1.0,0.0,Tuesday,1.0,Clear,2.788,7.211400000000001,0.32,0.2985,29.0,8.832,1.0,13.0,12
48188,Fall,4.0,October,7.0,0.0,Wednesday,1.0,Mist,5.185,10.302,0.87,0.1343,31.0,7.911,1.0,44.0,1011
79941,Summer,4.0,July,7.0,0.0,Monday,1.0,Clear,21.165,22.667800000000003,0.79,0.0896,30.0,21.734,1.0,31.0,1407
37037,Spring,3.0,March,7.0,0.0,Saturday,0.0,Clear,1.1900000000000002,6.698,0.51,0.194,26.0,13.592,1.0,12.0,123
43988,Spring,3.0,June,22.0,0.0,Thursday,1.0,LightRain,17.969,19.5772,0.83,0.2537,16.0,34.454,1.0,24.0,453
17544,Fall,4.0,December,1.0,0.0,Monday,1.0,Mist,8.380999999999998,13.392600000000002,0.87,0.1045,17.0,27.26,1.0,51.0,45
10405,Spring,3.0,March,7.0,,Thursday,1.0,LightRain,3.5870000000000006,8.7584,1.0,0.2239,24.0,6.179,1.0,12.0,324
51824,Winter,3.0,March,23.0,0.0,Saturday,0.0,Clear,8.380999999999998,13.392600000000002,0.4,0.2985,19.0,17.091,1.0,11.0,150
83935,Spring,3.0,March,8.0,0.0,Thursday,1.0,LightRain,3.5870000000000006,7.728200000000001,1.0,0.2985,24.0,31.635,1.0,12.0,372
14310,Winter,3.0,February,11.0,0.0,Wednesday,1.0,Mist,2.788,,0.93,0.194,2.0,30.031,1.0,5.0,156
18881,Summer,4.0,August,16.0,0.0,Tuesday,1.0,Clear,25.959,25.2416,0.43,,14.0,23.676,1.0,33.0,1374
69102,Summer,4.0,July,5.0,0.0,Wednesday,1.0,Clear,21.963999999999995,23.1812,0.7,0.1642,18.0,30.508,1.0,29.0,138
96090,Fall,4.0,November,21.0,0.0,Monday,1.0,Mist,8.380999999999998,13.392600000000002,0.54,0.2239,19.0,23.759,1.0,47.0,609
88589,Spring,4.0,May,1.0,0.0,Saturday,0.0,Clear,13.175,16.483200000000004,0.48,0.0,19.0,20.736,1.0,20.0,312
32261,Summer,3.0,July,18.0,1.0,Monday,0.0,Clear,25.16,24.7282,0.46,0.1343,4.0,31.899,1.0,27.0,1254
59339,Winter,3.0,January,4.0,0.0,Monday,1.0,Clear,-6.001,2.0604000000000005,0.48,0.1343,24.0,9.233,1.0,4.0,3
45160,Winter,4.0,February,19.0,0.0,Saturday,0.0,LightRain,3.5870000000000006,9.2718,0.87,0.1343,4.0,16.817,1.0,5.0,240
82590,Spring,4.0,May,14.0,0.0,Friday,1.0,Mist,19.567000000000004,21.1208,0.74,0.2836,4.0,32.625,1.0,18.0,726
35577,Fall,3.0,September,5.0,0.0,Monday,1.0,Mist,17.969,19.0604,0.88,0.0,26.0,21.942,1.0,39.0,75
